Image,Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
big_char_768.png,K,12,4,0.75,0.25,15,1,0.94,0.06,11,5,0.69,0.31,13,3,0.81,0.19,4,12,0.25,0.75,15,1,0.94,0.06,8,8,0.50,0.50,8,8,0.50,0.50,16,0,1.00,0.00,102,42,0.61,0.25
big_char_1564.png,,41,7,0.85,0.15,35,13,0.73,0.27,40,8,0.83,0.17,39,9,0.81,0.19,22,26,0.46,0.54,48,0,1.00,0.00,36,12,0.75,0.25,31,17,0.65,0.35,45,3,0.94,0.06,337,95,0.65,0.18
big_char_1202.png,V,48,0,1.00,0.00,46,2,0.96,0.04,48,0,1.00,0.00,38,10,0.79,0.21,37,11,0.77,0.23,48,0,1.00,0.00,38,10,0.79,0.21,34,14,0.71,0.29,48,0,1.00,0.00,385,47,0.81,0.10
big_char_27.png,,16,0,1.00,0.00,11,5,0.69,0.31,16,0,1.00,0.00,11,5,0.69,0.31,15,1,0.94,0.06,16,0,1.00,0.00,7,9,0.44,0.56,8,8,0.50,0.50,8,8,0.50,0.50,108,36,0.64,0.21
big_char_1216.png,C,16,0,1.00,0.00,10,6,0.62,0.38,9,7,0.56,0.44,8,8,0.50,0.50,14,2,0.88,0.12,16,0,1.00,0.00,8,8,0.50,0.50,9,7,0.56,0.44,11,5,0.69,0.31,101,43,0.65,0.28
big_char_1570.png,,42,6,0.88,0.12,29,19,0.60,0.40,33,15,0.69,0.31,47,1,0.98,0.02,28,20,0.58,0.42,47,1,0.98,0.02,48,0,1.00,0.00,40,8,0.83,0.17,48,0,1.00,0.00,362,70,0.73,0.14
big_char_185.png,,14,6,0.70,0.30,20,0,1.00,0.00,20,0,1.00,0.00,12,8,0.60,0.40,20,0,1.00,0.00,20,0,1.00,0.00,10,10,0.50,0.50,10,10,0.50,0.50,12,8,0.60,0.40,138,42,0.66,0.20
big_char_1389.png,,20,4,0.83,0.17,20,4,0.83,0.17,17,7,0.71,0.29,16,8,0.67,0.33,13,11,0.54,0.46,16,8,0.67,0.33,16,8,0.67,0.33,12,12,0.50,0.50,13,11,0.54,0.46,143,73,0.66,0.34
big_char_191.png,,14,2,0.88,0.12,6,10,0.38,0.62,9,7,0.56,0.44,16,0,1.00,0.00,10,6,0.62,0.38,16,0,1.00,0.00,11,5,0.69,0.31,5,11,0.31,0.69,14,2,0.88,0.12,101,43,0.60,0.25
big_char_807.png,X,12,0,1.00,0.00,7,5,0.58,0.42,11,1,0.92,0.08,12,0,1.00,0.00,7,5,0.58,0.42,3,9,0.25,0.75,9,3,0.75,0.25,4,8,0.33,0.67,4,8,0.33,0.67,69,39,0.45,0.25
big_char_620.png,X,14,2,0.88,0.12,13,3,0.81,0.19,9,7,0.56,0.44,16,0,1.00,0.00,2,14,0.12,0.88,16,0,1.00,0.00,7,9,0.44,0.56,7,9,0.44,0.56,14,2,0.88,0.12,98,46,0.58,0.27
big_char_146.png,G,14,2,0.88,0.12,8,8,0.50,0.50,8,8,0.50,0.50,9,7,0.56,0.44,10,6,0.62,0.38,12,4,0.75,0.25,11,5,0.69,0.31,6,10,0.38,0.62,3,13,0.19,0.81,81,63,0.48,0.37
big_char_152.png,,15,5,0.75,0.25,14,6,0.70,0.30,14,6,0.70,0.30,12,8,0.60,0.40,7,13,0.35,0.65,12,8,0.60,0.40,16,4,0.80,0.20,16,4,0.80,0.20,13,7,0.65,0.35,119,61,0.66,0.34
big_char_1438.png,K,42,6,0.88,0.12,42,6,0.88,0.12,46,2,0.96,0.04,42,6,0.88,0.12,21,27,0.44,0.56,44,4,0.92,0.08,40,8,0.83,0.17,28,20,0.58,0.42,40,8,0.83,0.17,345,87,0.70,0.18
big_char_1410.png,,47,1,0.98,0.02,35,13,0.73,0.27,45,3,0.94,0.06,38,10,0.79,0.21,34,14,0.71,0.29,37,11,0.77,0.23,38,10,0.79,0.21,32,16,0.67,0.33,44,4,0.92,0.08,350,82,0.71,0.17
big_char_1376.png,R,16,4,0.80,0.20,8,12,0.40,0.60,10,10,0.50,0.50,9,11,0.45,0.55,3,17,0.15,0.85,18,2,0.90,0.10,10,10,0.50,0.50,16,4,0.80,0.20,9,11,0.45,0.55,99,81,0.51,0.42
big_char_1362.png,,20,5,0.80,0.20,14,11,0.56,0.44,23,2,0.92,0.08,13,12,0.52,0.48,16,9,0.64,0.36,17,8,0.68,0.32,21,4,0.84,0.16,13,12,0.52,0.48,13,12,0.52,0.48,150,75,0.62,0.31
big_char_1404.png,D,13,3,0.81,0.19,6,10,0.38,0.62,15,1,0.94,0.06,10,6,0.62,0.38,13,3,0.81,0.19,6,10,0.38,0.62,6,10,0.38,0.62,6,10,0.38,0.62,8,8,0.50,0.50,83,61,0.49,0.36
big_char_387.png,B,18,2,0.90,0.10,10,10,0.50,0.50,12,8,0.60,0.40,12,8,0.60,0.40,7,13,0.35,0.65,15,5,0.75,0.25,9,11,0.45,0.55,16,4,0.80,0.20,8,12,0.40,0.60,107,73,0.48,0.33
big_char_393.png,,16,4,0.80,0.20,18,2,0.90,0.10,20,0,1.00,0.00,12,8,0.60,0.40,20,0,1.00,0.00,20,0,1.00,0.00,9,11,0.45,0.55,10,10,0.50,0.50,11,9,0.55,0.45,136,44,0.65,0.21
big_char_1809.png,U,10,6,0.62,0.38,16,0,1.00,0.00,14,2,0.88,0.12,7,9,0.44,0.56,16,0,1.00,0.00,8,8,0.50,0.50,10,6,0.62,0.38,7,9,0.44,0.56,6,10,0.38,0.62,94,50,0.56,0.30
big_char_344.png,,19,5,0.79,0.21,21,3,0.88,0.12,21,3,0.88,0.12,16,8,0.67,0.33,12,12,0.50,0.50,16,8,0.67,0.33,14,10,0.58,0.42,10,14,0.42,0.58,19,5,0.79,0.21,148,68,0.63,0.29
big_char_422.png,J,19,1,0.95,0.05,12,8,0.60,0.40,11,9,0.55,0.45,17,3,0.85,0.15,17,3,0.85,0.15,14,6,0.70,0.30,15,5,0.75,0.25,13,7,0.65,0.35,10,10,0.50,0.50,128,52,0.62,0.25
big_char_1612.png,A,16,2,0.89,0.11,14,4,0.78,0.22,16,2,0.89,0.11,10,8,0.56,0.44,12,6,0.67,0.33,12,6,0.67,0.33,10,8,0.56,0.44,4,14,0.22,0.78,10,8,0.56,0.44,104,58,0.53,0.29
big_char_1606.png,W,48,0,1.00,0.00,41,7,0.85,0.15,46,2,0.96,0.04,48,0,1.00,0.00,30,18,0.62,0.38,46,2,0.96,0.04,43,5,0.90,0.10,34,14,0.71,0.29,48,0,1.00,0.00,384,48,0.78,0.10
big_char_1160.png,,14,6,0.70,0.30,20,0,1.00,0.00,14,6,0.70,0.30,12,8,0.60,0.40,11,9,0.55,0.45,17,3,0.85,0.15,13,7,0.65,0.35,12,8,0.60,0.40,20,0,1.00,0.00,133,47,0.68,0.24
big_char_1607.png,C,48,0,1.00,0.00,45,3,0.94,0.06,38,10,0.79,0.21,40,8,0.83,0.17,23,25,0.48,0.52,42,6,0.88,0.12,48,0,1.00,0.00,40,8,0.83,0.17,48,0,1.00,0.00,372,60,0.78,0.13
big_char_1175.png,A,47,1,0.98,0.02,48,0,1.00,0.00,47,1,0.98,0.02,26,22,0.54,0.46,45,3,0.94,0.06,37,11,0.77,0.23,42,6,0.88,0.12,27,21,0.56,0.44,46,2,0.96,0.04,365,67,0.77,0.14
big_char_437.png,,23,1,0.96,0.04,18,6,0.75,0.25,18,6,0.75,0.25,12,12,0.50,0.50,16,8,0.67,0.33,15,9,0.62,0.38,18,6,0.75,0.25,12,12,0.50,0.50,18,6,0.75,0.25,150,66,0.66,0.29
big_char_345.png,X,16,0,1.00,0.00,14,2,0.88,0.12,10,6,0.62,0.38,16,0,1.00,0.00,3,13,0.19,0.81,13,3,0.81,0.19,9,7,0.56,0.44,5,11,0.31,0.69,16,0,1.00,0.00,102,42,0.65,0.27
big_char_1149.png,,15,10,0.60,0.40,21,4,0.84,0.16,23,2,0.92,0.08,10,15,0.40,0.60,15,10,0.60,0.40,25,0,1.00,0.00,16,9,0.64,0.36,12,13,0.48,0.52,17,8,0.68,0.32,154,71,0.68,0.32
big_char_423.png,S,10,2,0.83,0.17,6,6,0.50,0.50,5,7,0.42,0.58,6,6,0.50,0.50,12,0,1.00,0.00,12,0,1.00,0.00,7,5,0.58,0.42,6,6,0.50,0.50,8,4,0.67,0.33,72,36,0.47,0.23
big_char_1808.png,,11,9,0.55,0.45,7,13,0.35,0.65,8,12,0.40,0.60,20,0,1.00,0.00,12,8,0.60,0.40,20,0,1.00,0.00,18,2,0.90,0.10,14,6,0.70,0.30,20,0,1.00,0.00,130,50,0.55,0.21
big_char_392.png,E,7,5,0.58,0.42,7,5,0.58,0.42,8,4,0.67,0.33,7,5,0.58,0.42,4,8,0.33,0.67,5,7,0.42,0.58,5,7,0.42,0.58,8,4,0.67,0.33,11,1,0.92,0.08,62,46,0.47,0.35
big_char_1405.png,F,19,1,0.95,0.05,9,11,0.45,0.55,8,12,0.40,0.60,12,8,0.60,0.40,10,10,0.50,0.50,15,5,0.75,0.25,7,13,0.35,0.65,20,0,1.00,0.00,20,0,1.00,0.00,120,60,0.57,0.29
big_char_609.png,,19,1,0.95,0.05,9,11,0.45,0.55,12,8,0.60,0.40,16,4,0.80,0.20,12,8,0.60,0.40,18,2,0.90,0.10,12,8,0.60,0.40,7,13,0.35,0.65,12,8,0.60,0.40,117,63,0.52,0.28
big_char_1377.png,U,48,0,1.00,0.00,47,1,0.98,0.02,45,3,0.94,0.06,48,0,1.00,0.00,36,12,0.75,0.25,34,14,0.71,0.29,48,0,1.00,0.00,32,16,0.67,0.33,43,5,0.90,0.10,381,51,0.77,0.10
big_char_153.png,Y,12,8,0.60,0.40,20,0,1.00,0.00,20,0,1.00,0.00,10,10,0.50,0.50,20,0,1.00,0.00,12,8,0.60,0.40,17,3,0.85,0.15,10,10,0.50,0.50,11,9,0.55,0.45,132,48,0.63,0.23
big_char_1439.png,P,39,9,0.81,0.19,41,7,0.85,0.15,39,9,0.81,0.19,31,17,0.65,0.35,48,0,1.00,0.00,48,0,1.00,0.00,24,24,0.50,0.50,34,14,0.71,0.29,48,0,1.00,0.00,352,80,0.71,0.16
big_char_621.png,,16,4,0.80,0.20,9,11,0.45,0.55,16,4,0.80,0.20,16,4,0.80,0.20,6,14,0.30,0.70,12,8,0.60,0.40,15,5,0.75,0.25,9,11,0.45,0.55,11,9,0.55,0.45,110,70,0.52,0.33
big_char_147.png,K,13,7,0.65,0.35,19,1,0.95,0.05,14,6,0.70,0.30,7,13,0.35,0.65,14,6,0.70,0.30,20,0,1.00,0.00,9,11,0.45,0.55,12,8,0.60,0.40,15,5,0.75,0.25,123,57,0.64,0.30
big_char_812.png,,11,4,0.73,0.27,10,5,0.67,0.33,11,4,0.73,0.27,15,0,1.00,0.00,13,2,0.87,0.13,6,9,0.40,0.60,12,3,0.80,0.20,9,6,0.60,0.40,10,5,0.67,0.33,97,38,0.59,0.23
big_char_806.png,,16,0,1.00,0.00,8,8,0.50,0.50,11,5,0.69,0.31,16,0,1.00,0.00,9,7,0.56,0.44,15,1,0.94,0.06,10,6,0.62,0.38,8,8,0.50,0.50,7,9,0.44,0.56,100,44,0.59,0.26
big_char_190.png,,15,1,0.94,0.06,9,7,0.56,0.44,9,7,0.56,0.44,8,8,0.50,0.50,5,11,0.31,0.69,13,3,0.81,0.19,8,8,0.50,0.50,8,8,0.50,0.50,10,6,0.62,0.38,85,59,0.47,0.32
big_char_184.png,J,13,3,0.81,0.19,7,9,0.44,0.56,11,5,0.69,0.31,16,0,1.00,0.00,11,5,0.69,0.31,12,4,0.75,0.25,11,5,0.69,0.31,9,7,0.56,0.44,12,4,0.75,0.25,102,42,0.61,0.25
big_char_1217.png,G,16,4,0.80,0.20,13,7,0.65,0.35,12,8,0.60,0.40,9,11,0.45,0.55,12,8,0.60,0.40,7,13,0.35,0.65,19,1,0.95,0.05,13,7,0.65,0.35,9,11,0.45,0.55,110,70,0.52,0.33
big_char_1571.png,,35,13,0.73,0.27,38,10,0.79,0.21,40,8,0.83,0.17,40,8,0.83,0.17,36,12,0.75,0.25,36,12,0.75,0.25,42,6,0.88,0.12,27,21,0.56,0.44,40,8,0.83,0.17,334,98,0.64,0.19
big_char_769.png,J,9,6,0.60,0.40,14,1,0.93,0.07,6,9,0.40,0.60,15,0,1.00,0.00,11,4,0.73,0.27,6,9,0.40,0.60,8,7,0.53,0.47,10,5,0.67,0.33,6,9,0.40,0.60,85,50,0.50,0.29
big_char_26.png,,14,6,0.70,0.30,10,10,0.50,0.50,19,1,0.95,0.05,16,4,0.80,0.20,16,4,0.80,0.20,12,8,0.60,0.40,13,7,0.65,0.35,13,7,0.65,0.35,12,8,0.60,0.40,125,55,0.69,0.31
big_char_1203.png,A,20,0,1.00,0.00,13,7,0.65,0.35,8,12,0.40,0.60,14,6,0.70,0.30,4,16,0.20,0.80,9,11,0.45,0.55,13,7,0.65,0.35,19,1,0.95,0.05,13,7,0.65,0.35,113,67,0.63,0.37
big_char_741.png,,46,2,0.96,0.04,32,16,0.67,0.33,40,8,0.83,0.17,48,0,1.00,0.00,15,33,0.31,0.69,44,4,0.92,0.08,45,3,0.94,0.06,32,16,0.67,0.33,48,0,1.00,0.00,350,82,0.67,0.16
big_char_999.png,,25,0,1.00,0.00,11,14,0.44,0.56,17,8,0.68,0.32,17,8,0.68,0.32,14,11,0.56,0.44,25,0,1.00,0.00,19,6,0.76,0.24,12,13,0.48,0.52,25,0,1.00,0.00,165,60,0.73,0.27
big_char_1559.png,,41,7,0.85,0.15,40,8,0.83,0.17,40,8,0.83,0.17,36,12,0.75,0.25,26,22,0.54,0.46,36,12,0.75,0.25,40,8,0.83,0.17,35,13,0.73,0.27,34,14,0.71,0.29,328,104,0.66,0.21
big_char_972.png,,11,5,0.69,0.31,8,8,0.50,0.50,16,0,1.00,0.00,9,7,0.56,0.44,6,10,0.38,0.62,12,4,0.75,0.25,12,4,0.75,0.25,9,7,0.56,0.44,14,2,0.88,0.12,97,47,0.58,0.28
big_char_782.png,F,47,1,0.98,0.02,32,16,0.67,0.33,48,0,1.00,0.00,37,11,0.77,0.23,31,17,0.65,0.35,48,0,1.00,0.00,43,5,0.90,0.10,48,0,1.00,0.00,48,0,1.00,0.00,382,50,0.80,0.11
big_char_796.png,Y,16,4,0.80,0.20,15,5,0.75,0.25,19,1,0.95,0.05,11,9,0.55,0.45,12,8,0.60,0.40,14,6,0.70,0.30,14,6,0.70,0.30,12,8,0.60,0.40,13,7,0.65,0.35,126,54,0.70,0.30
big_char_1773.png,K,9,3,0.75,0.25,10,2,0.83,0.17,9,3,0.75,0.25,11,1,0.92,0.08,1,11,0.08,0.92,5,7,0.42,0.58,6,6,0.50,0.50,7,5,0.58,0.42,5,7,0.42,0.58,63,45,0.44,0.31
big_char_219.png,K,10,6,0.62,0.38,13,3,0.81,0.19,13,3,0.81,0.19,5,11,0.31,0.69,11,5,0.69,0.31,16,0,1.00,0.00,6,10,0.38,0.62,7,9,0.44,0.56,9,7,0.56,0.44,90,54,0.49,0.30
big_char_1015.png,,10,6,0.62,0.38,16,0,1.00,0.00,14,2,0.88,0.12,7,9,0.44,0.56,15,1,0.94,0.06,6,10,0.38,0.62,15,1,0.94,0.06,3,13,0.19,0.81,15,1,0.94,0.06,101,43,0.55,0.24
big_char_1001.png,,13,7,0.65,0.35,20,0,1.00,0.00,20,0,1.00,0.00,11,9,0.55,0.45,20,0,1.00,0.00,20,0,1.00,0.00,10,10,0.50,0.50,10,10,0.50,0.50,10,10,0.50,0.50,134,46,0.70,0.24
big_char_1767.png,,48,0,1.00,0.00,42,6,0.88,0.12,46,2,0.96,0.04,48,0,1.00,0.00,18,30,0.38,0.62,48,0,1.00,0.00,46,2,0.96,0.04,38,10,0.79,0.21,48,0,1.00,0.00,382,50,0.80,0.11
big_char_543.png,,47,1,0.98,0.02,33,15,0.69,0.31,48,0,1.00,0.00,48,0,1.00,0.00,27,21,0.56,0.44,48,0,1.00,0.00,45,3,0.94,0.06,26,22,0.54,0.46,43,5,0.90,0.10,365,67,0.74,0.14
big_char_1029.png,A,48,0,1.00,0.00,42,6,0.88,0.12,48,0,1.00,0.00,48,0,1.00,0.00,36,12,0.75,0.25,48,0,1.00,0.00,48,0,1.00,0.00,40,8,0.83,0.17,48,0,1.00,0.00,406,26,0.82,0.05
big_char_231.png,,8,4,0.67,0.33,6,6,0.50,0.50,11,1,0.92,0.08,5,7,0.42,0.58,12,0,1.00,0.00,7,5,0.58,0.42,9,3,0.75,0.25,4,8,0.33,0.67,6,6,0.50,0.50,68,40,0.57,0.33
big_char_580.png,P,11,1,0.92,0.08,6,6,0.50,0.50,6,6,0.50,0.50,5,7,0.42,0.58,5,7,0.42,0.58,5,7,0.42,0.58,4,8,0.33,0.67,12,0,1.00,0.00,12,0,1.00,0.00,66,42,0.43,0.27
big_char_594.png,,45,3,0.94,0.06,34,14,0.71,0.29,46,2,0.96,0.04,46,2,0.96,0.04,25,23,0.52,0.48,37,11,0.77,0.23,47,1,0.98,0.02,35,13,0.73,0.27,48,0,1.00,0.00,363,69,0.73,0.14
big_char_1798.png,,9,7,0.56,0.44,9,7,0.56,0.44,15,1,0.94,0.06,6,10,0.38,0.62,14,2,0.88,0.12,6,10,0.38,0.62,15,1,0.94,0.06,6,10,0.38,0.62,7,9,0.44,0.56,87,57,0.56,0.37
big_char_584.png,Y,10,6,0.62,0.38,16,0,1.00,0.00,11,5,0.69,0.31,9,7,0.56,0.44,9,7,0.56,0.44,15,1,0.94,0.06,10,6,0.62,0.38,11,5,0.69,0.31,16,0,1.00,0.00,107,37,0.69,0.24
big_char_1788.png,,43,5,0.90,0.10,34,14,0.71,0.29,41,7,0.85,0.15,46,2,0.96,0.04,23,25,0.48,0.52,41,7,0.85,0.15,48,0,1.00,0.00,48,0,1.00,0.00,48,0,1.00,0.00,372,60,0.74,0.12
big_char_1763.png,,44,4,0.92,0.08,38,10,0.79,0.21,40,8,0.83,0.17,32,16,0.67,0.33,28,20,0.58,0.42,47,1,0.98,0.02,44,4,0.92,0.08,32,16,0.67,0.33,48,0,1.00,0.00,353,79,0.74,0.17
big_char_1005.png,,42,6,0.88,0.12,44,4,0.92,0.08,44,4,0.92,0.08,42,6,0.88,0.12,28,20,0.58,0.42,37,11,0.77,0.23,43,5,0.90,0.10,39,9,0.81,0.19,48,0,1.00,0.00,367,65,0.74,0.13
big_char_1011.png,O,9,3,0.75,0.25,4,8,0.33,0.67,8,4,0.67,0.33,7,5,0.58,0.42,11,1,0.92,0.08,6,6,0.50,0.50,6,6,0.50,0.50,8,4,0.67,0.33,5,7,0.42,0.58,64,44,0.42,0.29
big_char_1777.png,F,42,6,0.88,0.12,34,14,0.71,0.29,36,12,0.75,0.25,48,0,1.00,0.00,21,27,0.44,0.56,45,3,0.94,0.06,46,2,0.96,0.04,19,29,0.40,0.60,39,9,0.81,0.19,330,102,0.66,0.20
big_char_553.png,,25,0,1.00,0.00,19,6,0.76,0.24,17,8,0.68,0.32,22,3,0.88,0.12,10,15,0.40,0.60,21,4,0.84,0.16,17,8,0.68,0.32,24,1,0.96,0.04,21,4,0.84,0.16,176,49,0.78,0.22
big_char_235.png,,14,4,0.78,0.22,18,0,1.00,0.00,18,0,1.00,0.00,12,6,0.67,0.33,12,6,0.67,0.33,14,4,0.78,0.22,9,9,0.50,0.50,7,11,0.39,0.61,12,6,0.67,0.33,116,46,0.59,0.23
big_char_1039.png,P,15,0,1.00,0.00,9,6,0.60,0.40,8,7,0.53,0.47,8,7,0.53,0.47,7,8,0.47,0.53,8,7,0.53,0.47,7,8,0.47,0.53,15,0,1.00,0.00,15,0,1.00,0.00,92,43,0.56,0.26
big_char_221.png,,14,2,0.88,0.12,14,2,0.88,0.12,16,0,1.00,0.00,8,8,0.50,0.50,16,0,1.00,0.00,16,0,1.00,0.00,7,9,0.44,0.56,8,8,0.50,0.50,10,6,0.62,0.38,109,35,0.60,0.19
big_char_547.png,R,13,7,0.65,0.35,10,10,0.50,0.50,17,3,0.85,0.15,5,15,0.25,0.75,9,11,0.45,0.55,19,1,0.95,0.05,13,7,0.65,0.35,14,6,0.70,0.30,12,8,0.60,0.40,112,68,0.50,0.30
big_char_976.png,A,48,0,1.00,0.00,40,8,0.83,0.17,42,6,0.88,0.12,48,0,1.00,0.00,22,26,0.46,0.54,40,8,0.83,0.17,45,3,0.94,0.06,33,15,0.69,0.31,46,2,0.96,0.04,364,68,0.74,0.14
big_char_792.png,,10,6,0.62,0.38,13,3,0.81,0.19,10,6,0.62,0.38,6,10,0.38,0.62,12,4,0.75,0.25,16,0,1.00,0.00,7,9,0.44,0.56,10,6,0.62,0.38,12,4,0.75,0.25,96,48,0.53,0.26
big_char_786.png,C,15,5,0.75,0.25,10,10,0.50,0.50,14,6,0.70,0.30,12,8,0.60,0.40,20,0,1.00,0.00,20,0,1.00,0.00,15,5,0.75,0.25,14,6,0.70,0.30,16,4,0.80,0.20,136,44,0.76,0.24
big_char_1207.png,F,46,2,0.96,0.04,27,21,0.56,0.44,45,3,0.94,0.06,36,12,0.75,0.25,30,18,0.62,0.38,47,1,0.98,0.02,42,6,0.88,0.12,48,0,1.00,0.00,48,0,1.00,0.00,369,63,0.78,0.13
big_char_22.png,P,8,4,0.67,0.33,6,6,0.50,0.50,5,7,0.42,0.58,4,8,0.33,0.67,8,4,0.67,0.33,6,6,0.50,0.50,4,8,0.33,0.67,11,1,0.92,0.08,12,0,1.00,0.00,64,44,0.49,0.34
big_char_1561.png,,42,6,0.88,0.12,47,1,0.98,0.02,44,4,0.92,0.08,35,13,0.73,0.27,33,15,0.69,0.31,36,12,0.75,0.25,34,14,0.71,0.29,32,16,0.67,0.33,41,7,0.85,0.15,344,88,0.70,0.18
big_char_1575.png,,16,2,0.89,0.11,11,7,0.61,0.39,15,3,0.83,0.17,8,10,0.44,0.56,8,10,0.44,0.56,4,14,0.22,0.78,10,8,0.56,0.44,7,11,0.39,0.61,10,8,0.56,0.44,89,73,0.43,0.35
big_char_779.png,A,40,8,0.83,0.17,35,13,0.73,0.27,38,10,0.79,0.21,48,0,1.00,0.00,24,24,0.50,0.50,36,12,0.75,0.25,48,0,1.00,0.00,35,13,0.73,0.27,35,13,0.73,0.27,339,93,0.65,0.18
big_char_1213.png,M,47,1,0.98,0.02,41,7,0.85,0.15,46,2,0.96,0.04,35,13,0.73,0.27,24,24,0.50,0.50,31,17,0.65,0.35,42,6,0.88,0.12,44,4,0.92,0.08,36,12,0.75,0.25,346,86,0.70,0.17
big_char_989.png,,40,8,0.83,0.17,37,11,0.77,0.23,39,9,0.81,0.19,47,1,0.98,0.02,8,40,0.17,0.83,43,5,0.90,0.10,48,0,1.00,0.00,28,20,0.58,0.42,48,0,1.00,0.00,338,94,0.65,0.18
big_char_751.png,F,13,3,0.81,0.19,7,9,0.44,0.56,10,6,0.62,0.38,5,11,0.31,0.69,8,8,0.50,0.50,13,3,0.81,0.19,8,8,0.50,0.50,15,1,0.94,0.06,16,0,1.00,0.00,95,49,0.57,0.29
big_char_1549.png,D,42,6,0.88,0.12,36,12,0.75,0.25,46,2,0.96,0.04,42,6,0.88,0.12,19,29,0.40,0.60,42,6,0.88,0.12,43,5,0.90,0.10,34,14,0.71,0.29,48,0,1.00,0.00,352,80,0.71,0.16
big_char_745.png,,40,8,0.83,0.17,38,10,0.79,0.21,40,8,0.83,0.17,35,13,0.73,0.27,24,24,0.50,0.50,48,0,1.00,0.00,39,9,0.81,0.19,22,26,0.46,0.54,45,3,0.94,0.06,331,101,0.66,0.20
big_char_802.png,T,13,7,0.65,0.35,9,11,0.45,0.55,12,8,0.60,0.40,18,2,0.90,0.10,15,5,0.75,0.25,20,0,1.00,0.00,17,3,0.85,0.15,16,4,0.80,0.20,20,0,1.00,0.00,140,40,0.72,0.21
big_char_816.png,P,41,13,0.76,0.24,45,9,0.83,0.17,40,14,0.74,0.26,49,5,0.91,0.09,38,16,0.70,0.30,48,6,0.89,0.11,46,8,0.85,0.15,36,18,0.67,0.33,47,7,0.87,0.13,390,96,0.72,0.18
big_char_180.png,,15,5,0.75,0.25,20,0,1.00,0.00,14,6,0.70,0.30,10,10,0.50,0.50,12,8,0.60,0.40,4,16,0.20,0.80,13,7,0.65,0.35,14,6,0.70,0.30,12,8,0.60,0.40,114,66,0.54,0.31
big_char_194.png,Z,29,1,0.97,0.03,15,15,0.50,0.50,27,3,0.90,0.10,26,4,0.87,0.13,13,17,0.43,0.57,26,4,0.87,0.13,13,17,0.43,0.57,20,10,0.67,0.33,21,9,0.70,0.30,190,80,0.67,0.28
big_char_1415.png,,12,6,0.67,0.33,14,4,0.78,0.22,16,2,0.89,0.11,6,12,0.33,0.67,9,9,0.50,0.50,12,6,0.67,0.33,8,10,0.44,0.56,8,10,0.44,0.56,5,13,0.28,0.72,90,72,0.41,0.33
big_char_1401.png,F,48,0,1.00,0.00,28,20,0.58,0.42,46,2,0.96,0.04,39,9,0.81,0.19,29,19,0.60,0.40,48,0,1.00,0.00,35,13,0.73,0.27,48,0,1.00,0.00,48,0,1.00,0.00,369,63,0.78,0.13
big_char_143.png,R,19,1,0.95,0.05,9,11,0.45,0.55,13,7,0.65,0.35,11,9,0.55,0.45,8,12,0.40,0.60,19,1,0.95,0.05,12,8,0.60,0.40,14,6,0.70,0.30,12,8,0.60,0.40,117,63,0.56,0.30
big_char_1429.png,C,47,1,0.98,0.02,44,4,0.92,0.08,40,8,0.83,0.17,46,2,0.96,0.04,28,20,0.58,0.42,46,2,0.96,0.04,48,0,1.00,0.00,34,14,0.71,0.29,42,6,0.88,0.12,375,57,0.79,0.12
big_char_157.png,,2,0,1.00,0.00,1,1,0.50,0.50,1,1,0.50,0.50,2,0,1.00,0.00,0,2,0.00,1.00,0,2,0.00,1.00,2,0,1.00,0.00,2,0,1.00,0.00,0,2,0.00,1.00,10,8,0.36,0.29
big_char_1617.png,,39,9,0.81,0.19,39,9,0.81,0.19,48,0,1.00,0.00,45,3,0.94,0.06,26,22,0.54,0.46,46,2,0.96,0.04,44,4,0.92,0.08,32,16,0.67,0.33,46,2,0.96,0.04,365,67,0.77,0.14
big_char_1171.png,C,15,1,0.94,0.06,8,8,0.50,0.50,10,6,0.62,0.38,6,10,0.38,0.62,15,1,0.94,0.06,16,0,1.00,0.00,6,10,0.38,0.62,10,6,0.62,0.38,10,6,0.62,0.38,96,48,0.57,0.29
big_char_369.png,S,16,0,1.00,0.00,5,11,0.31,0.69,10,6,0.62,0.38,15,1,0.94,0.06,11,5,0.69,0.31,11,5,0.69,0.31,10,6,0.62,0.38,8,8,0.50,0.50,7,9,0.44,0.56,93,51,0.60,0.33
big_char_1165.png,,47,1,0.98,0.02,25,23,0.52,0.48,38,10,0.79,0.21,46,2,0.96,0.04,20,28,0.42,0.58,45,3,0.94,0.06,40,8,0.83,0.17,37,11,0.77,0.23,48,0,1.00,0.00,346,86,0.70,0.17
big_char_1603.png,P,20,0,1.00,0.00,12,8,0.60,0.40,9,11,0.45,0.55,16,4,0.80,0.20,7,13,0.35,0.65,12,8,0.60,0.40,10,10,0.50,0.50,19,1,0.95,0.05,20,0,1.00,0.00,125,55,0.56,0.25
