Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
little_char_6_z.png,z,a,115,15,0.88,0.12,78,52,0.60,0.40,100,30,0.77,0.23,104,26,0.80,0.20,59,71,0.45,0.55,88,42,0.68,0.32,101,29,0.78,0.22,80,50,0.62,0.38,104,26,0.80,0.20,829,341,0.69,0.28
little_char_927_q.png,q,,36,62,0.37,0.63,66,32,0.67,0.33,75,23,0.77,0.23,80,18,0.82,0.18,44,54,0.45,0.55,36,62,0.37,0.63,98,0,1.00,0.00,54,44,0.55,0.45,60,38,0.61,0.39,549,333,0.57,0.34
little_char_319_p.png,p,,45,25,0.64,0.36,37,33,0.53,0.47,30,40,0.43,0.57,13,57,0.19,0.81,45,25,0.64,0.36,57,13,0.81,0.19,19,51,0.27,0.73,70,0,1.00,0.00,70,0,1.00,0.00,386,244,0.55,0.35
little_char_250_o.png,o,,49,14,0.78,0.22,32,31,0.51,0.49,55,8,0.87,0.13,36,27,0.57,0.43,62,1,0.98,0.02,30,33,0.48,0.52,26,37,0.41,0.59,27,36,0.43,0.57,26,37,0.41,0.59,343,224,0.58,0.38
little_char_179_c.png,c,a,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,378,30,0.93,0.07,345,63,0.85,0.15,408,0,1.00,0.00,386,22,0.95,0.05,349,59,0.86,0.14,408,0,1.00,0.00,3498,174,0.92,0.05
little_char_548_f.png,f,e,67,14,0.83,0.17,42,39,0.52,0.48,52,29,0.64,0.36,36,45,0.44,0.56,71,10,0.88,0.12,81,0,1.00,0.00,40,41,0.49,0.51,81,0,1.00,0.00,81,0,1.00,0.00,551,178,0.73,0.24
little_char_1207_z.png,z,,120,0,1.00,0.00,77,43,0.64,0.36,81,39,0.68,0.33,92,28,0.77,0.23,57,63,0.47,0.53,88,32,0.73,0.27,107,13,0.89,0.11,63,57,0.53,0.47,83,37,0.69,0.31,768,312,0.67,0.27
little_char_1061_o.png,o,o,414,0,1.00,0.00,414,0,1.00,0.00,414,0,1.00,0.00,351,63,0.85,0.15,305,109,0.74,0.26,414,0,1.00,0.00,398,16,0.96,0.04,378,36,0.91,0.09,414,0,1.00,0.00,3502,224,0.91,0.06
little_char_977_j.png,j,,70,0,1.00,0.00,65,5,0.93,0.07,43,27,0.61,0.39,63,7,0.90,0.10,66,4,0.94,0.06,30,40,0.43,0.57,57,13,0.81,0.19,42,28,0.60,0.40,31,39,0.44,0.56,467,163,0.74,0.26
little_char_484_n.png,n,n,408,0,1.00,0.00,403,5,0.99,0.01,408,0,1.00,0.00,333,75,0.82,0.18,332,76,0.81,0.19,408,0,1.00,0.00,391,17,0.96,0.04,383,25,0.94,0.06,408,0,1.00,0.00,3474,198,0.93,0.05
little_char_798_k.png,k,,425,7,0.98,0.02,425,7,0.98,0.02,423,9,0.98,0.02,399,33,0.92,0.08,344,88,0.80,0.20,432,0,1.00,0.00,423,9,0.98,0.02,306,126,0.71,0.29,432,0,1.00,0.00,3609,279,0.93,0.07
little_char_840_s.png,s,s,390,18,0.96,0.04,384,24,0.94,0.06,386,22,0.95,0.05,355,53,0.87,0.13,384,24,0.94,0.06,408,0,1.00,0.00,348,60,0.85,0.15,361,47,0.88,0.12,408,0,1.00,0.00,3424,248,0.90,0.06
little_char_530_f.png,f,,97,20,0.83,0.17,75,42,0.64,0.36,72,45,0.62,0.38,58,59,0.50,0.50,83,34,0.71,0.29,95,22,0.81,0.19,94,23,0.80,0.20,84,33,0.72,0.28,116,1,0.99,0.01,774,279,0.65,0.23
little_char_853_y.png,y,,60,30,0.67,0.33,50,40,0.56,0.44,75,15,0.83,0.17,54,36,0.60,0.40,38,52,0.42,0.58,56,34,0.62,0.38,90,0,1.00,0.00,59,31,0.66,0.34,45,45,0.50,0.50,527,283,0.61,0.33
little_char_96_b.png,b,i,409,5,0.99,0.01,402,12,0.97,0.03,414,0,1.00,0.00,383,31,0.93,0.07,347,67,0.84,0.16,414,0,1.00,0.00,393,21,0.95,0.05,300,114,0.72,0.28,414,0,1.00,0.00,3476,250,0.91,0.07
little_char_347_d.png,d,a,90,0,1.00,0.00,90,0,1.00,0.00,58,32,0.64,0.36,76,14,0.84,0.16,67,23,0.74,0.26,42,48,0.47,0.53,53,37,0.59,0.41,63,27,0.70,0.30,58,32,0.64,0.36,597,213,0.64,0.23
little_char_796_d.png,d,,391,0,1.00,0.00,346,45,0.88,0.12,391,0,1.00,0.00,366,25,0.94,0.06,309,82,0.79,0.21,391,0,1.00,0.00,343,48,0.88,0.12,325,66,0.83,0.17,391,0,1.00,0.00,3253,266,0.86,0.07
little_char_290_x.png,x,x,95,5,0.95,0.05,95,5,0.95,0.05,55,45,0.55,0.45,82,18,0.82,0.18,37,63,0.37,0.63,97,3,0.97,0.03,58,42,0.58,0.42,67,33,0.67,0.33,91,9,0.91,0.09,677,223,0.68,0.22
little_char_1271_b.png,b,b,84,24,0.78,0.22,98,10,0.91,0.09,108,0,1.00,0.00,73,35,0.68,0.32,102,6,0.94,0.06,99,9,0.92,0.08,49,59,0.45,0.55,57,51,0.53,0.47,41,67,0.38,0.62,711,261,0.67,0.25
little_char_641_o.png,o,,45,19,0.70,0.30,26,38,0.41,0.59,54,10,0.84,0.16,29,35,0.45,0.55,64,0,1.00,0.00,28,36,0.44,0.56,33,31,0.52,0.48,34,30,0.53,0.47,27,37,0.42,0.58,340,236,0.52,0.36
little_char_979_r.png,r,c,56,24,0.70,0.30,38,42,0.47,0.53,46,34,0.57,0.42,43,37,0.54,0.46,80,0,1.00,0.00,80,0,1.00,0.00,48,32,0.60,0.40,80,0,1.00,0.00,80,0,1.00,0.00,551,169,0.71,0.22
little_char_200_t.png,t,a,391,0,1.00,0.00,360,31,0.92,0.08,391,0,1.00,0.00,390,1,1.00,0.00,271,120,0.69,0.31,386,5,0.99,0.01,391,0,1.00,0.00,358,33,0.92,0.08,391,0,1.00,0.00,3329,190,0.88,0.05
little_char_733_a.png,a,,75,35,0.68,0.32,71,39,0.65,0.35,108,2,0.98,0.02,72,38,0.65,0.35,70,40,0.64,0.36,85,25,0.77,0.23,93,17,0.85,0.15,84,26,0.76,0.24,59,51,0.54,0.46,717,273,0.68,0.26
little_char_1056_d.png,d,a,413,1,1.00,0.00,414,0,1.00,0.00,414,0,1.00,0.00,369,45,0.89,0.11,378,36,0.91,0.09,414,0,1.00,0.00,299,115,0.72,0.28,379,35,0.92,0.08,414,0,1.00,0.00,3494,232,0.91,0.06
little_char_495_f.png,f,e,138,5,0.97,0.03,92,51,0.64,0.36,78,65,0.55,0.45,82,61,0.57,0.43,101,42,0.71,0.29,125,18,0.87,0.13,132,11,0.92,0.08,109,34,0.76,0.24,142,1,0.99,0.01,999,288,0.74,0.21
little_char_41_l.png,l,,414,0,1.00,0.00,412,2,1.00,0.00,414,0,1.00,0.00,414,0,1.00,0.00,346,68,0.84,0.16,414,0,1.00,0.00,414,0,1.00,0.00,365,49,0.88,0.12,414,0,1.00,0.00,3607,119,0.95,0.03
little_char_1327_m.png,m,,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,385,47,0.89,0.11,287,145,0.66,0.34,418,14,0.97,0.03,406,26,0.94,0.06,410,22,0.95,0.05,410,22,0.95,0.05,3612,276,0.93,0.07
little_char_899_r.png,r,c,414,0,1.00,0.00,336,78,0.81,0.19,414,0,1.00,0.00,362,52,0.87,0.13,373,41,0.90,0.10,414,0,1.00,0.00,404,10,0.98,0.02,411,3,0.99,0.01,414,0,1.00,0.00,3542,184,0.91,0.05
little_char_1362_m.png,m,,407,1,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,347,61,0.85,0.15,304,104,0.75,0.25,408,0,1.00,0.00,370,38,0.91,0.09,345,63,0.85,0.15,408,0,1.00,0.00,3405,267,0.89,0.07
little_char_261_b.png,b,,391,0,1.00,0.00,360,31,0.92,0.08,391,0,1.00,0.00,385,6,0.98,0.02,253,138,0.65,0.35,391,0,1.00,0.00,376,15,0.96,0.04,313,78,0.80,0.20,391,0,1.00,0.00,3251,268,0.88,0.07
little_char_643_z.png,z,z,81,39,0.68,0.33,58,62,0.48,0.52,115,5,0.96,0.04,102,18,0.85,0.15,48,72,0.40,0.60,87,33,0.72,0.28,67,53,0.56,0.44,79,41,0.66,0.34,95,25,0.79,0.21,732,348,0.64,0.30
little_char_1280_o.png,o,,48,33,0.59,0.41,48,33,0.59,0.41,72,9,0.89,0.11,50,31,0.62,0.38,81,0,1.00,0.00,46,35,0.57,0.43,55,26,0.68,0.32,45,36,0.56,0.44,41,40,0.51,0.49,486,243,0.62,0.31
little_char_89_e.png,e,a,50,6,0.89,0.11,26,30,0.46,0.54,22,34,0.39,0.61,19,37,0.34,0.66,26,30,0.46,0.54,35,21,0.62,0.38,29,27,0.52,0.48,27,29,0.48,0.52,33,23,0.59,0.41,267,237,0.45,0.40
little_char_202_v.png,v,v,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,390,18,0.96,0.04,310,98,0.76,0.24,384,24,0.94,0.06,408,0,1.00,0.00,342,66,0.84,0.16,408,0,1.00,0.00,3466,206,0.91,0.05
little_char_326_a.png,a,,75,15,0.83,0.17,52,38,0.58,0.42,69,21,0.77,0.23,55,35,0.61,0.39,90,0,1.00,0.00,42,48,0.47,0.53,54,36,0.60,0.40,49,41,0.54,0.46,34,56,0.38,0.62,520,290,0.58,0.32
little_char_1419_t.png,t,,405,3,0.99,0.01,408,0,1.00,0.00,407,1,1.00,0.00,367,41,0.90,0.10,332,76,0.81,0.19,408,0,1.00,0.00,398,10,0.98,0.02,363,45,0.89,0.11,408,0,1.00,0.00,3496,176,0.92,0.05
little_char_633_w.png,w,,431,1,1.00,0.00,432,0,1.00,0.00,430,2,1.00,0.00,367,65,0.85,0.15,341,91,0.79,0.21,378,54,0.88,0.12,425,7,0.98,0.02,347,85,0.80,0.20,393,39,0.91,0.09,3544,344,0.91,0.09
little_char_94_s.png,s,,80,0,1.00,0.00,45,35,0.56,0.44,47,33,0.59,0.41,80,0,1.00,0.00,74,6,0.93,0.07,51,29,0.64,0.36,53,27,0.66,0.34,50,30,0.62,0.38,53,27,0.66,0.34,533,187,0.69,0.24
little_char_678_x.png,x,x,40,20,0.67,0.33,41,19,0.68,0.32,36,24,0.60,0.40,56,4,0.93,0.07,13,47,0.22,0.78,40,20,0.67,0.33,31,29,0.52,0.48,55,5,0.92,0.08,29,31,0.48,0.52,341,199,0.55,0.32
little_char_466_z.png,z,,140,4,0.97,0.03,80,64,0.56,0.44,144,0,1.00,0.00,112,32,0.78,0.22,70,74,0.49,0.51,97,47,0.67,0.33,89,55,0.62,0.38,93,51,0.65,0.35,126,18,0.88,0.12,951,345,0.71,0.26
little_char_358_g.png,g,x,60,30,0.67,0.33,28,62,0.31,0.69,90,0,1.00,0.00,85,5,0.94,0.06,52,38,0.58,0.42,73,17,0.81,0.19,61,29,0.68,0.32,57,33,0.63,0.37,42,48,0.47,0.53,548,262,0.65,0.31
little_char_226_d.png,d,a,414,0,1.00,0.00,411,3,0.99,0.01,414,0,1.00,0.00,390,24,0.94,0.06,288,126,0.70,0.30,414,0,1.00,0.00,394,20,0.95,0.05,332,82,0.80,0.20,414,0,1.00,0.00,3471,255,0.89,0.07
little_char_1234_f.png,f,e,97,29,0.77,0.23,74,52,0.59,0.41,65,61,0.52,0.48,61,65,0.48,0.52,88,38,0.70,0.30,121,5,0.96,0.04,90,36,0.71,0.29,114,12,0.90,0.10,126,0,1.00,0.00,836,298,0.74,0.26
little_char_631_u.png,u,,409,5,0.99,0.01,405,9,0.98,0.02,407,7,0.98,0.02,400,14,0.97,0.03,252,162,0.61,0.39,383,31,0.93,0.07,412,2,1.00,0.00,406,8,0.98,0.02,414,0,1.00,0.00,3488,238,0.91,0.06
little_char_1360_k.png,k,,394,14,0.97,0.03,397,11,0.97,0.03,408,0,1.00,0.00,366,42,0.90,0.10,282,126,0.69,0.31,408,0,1.00,0.00,361,47,0.88,0.12,303,105,0.74,0.26,398,10,0.98,0.02,3317,355,0.87,0.09
little_char_263_d.png,d,e,391,0,1.00,0.00,390,1,1.00,0.00,391,0,1.00,0.00,346,45,0.88,0.12,330,61,0.84,0.16,391,0,1.00,0.00,340,51,0.87,0.13,351,40,0.90,0.10,391,0,1.00,0.00,3321,198,0.88,0.05
little_char_694_p.png,p,p,39,21,0.65,0.35,34,26,0.57,0.43,23,37,0.38,0.62,23,37,0.38,0.62,35,25,0.58,0.42,43,17,0.72,0.28,17,43,0.28,0.72,60,0,1.00,0.00,60,0,1.00,0.00,334,206,0.55,0.34
little_char_708_t.png,t,,110,0,1.00,0.00,44,66,0.40,0.60,106,4,0.96,0.04,78,32,0.71,0.29,29,81,0.26,0.74,72,38,0.65,0.35,110,0,1.00,0.00,83,27,0.75,0.25,110,0,1.00,0.00,742,248,0.70,0.23
little_char_1135_f.png,f,,72,19,0.79,0.21,55,36,0.60,0.40,37,54,0.41,0.59,41,50,0.45,0.55,67,24,0.74,0.26,74,17,0.81,0.19,72,19,0.79,0.21,60,31,0.66,0.34,86,5,0.95,0.05,564,255,0.66,0.30
little_char_1054_b.png,b,,390,1,1.00,0.00,379,12,0.97,0.03,391,0,1.00,0.00,391,0,1.00,0.00,281,110,0.72,0.28,391,0,1.00,0.00,391,0,1.00,0.00,316,75,0.81,0.19,391,0,1.00,0.00,3321,198,0.88,0.05
little_char_1348_g.png,g,s,407,1,1.00,0.00,389,19,0.95,0.05,408,0,1.00,0.00,387,21,0.95,0.05,259,149,0.63,0.37,408,0,1.00,0.00,384,24,0.94,0.06,325,83,0.80,0.20,408,0,1.00,0.00,3375,297,0.88,0.08
little_char_595_p.png,p,,413,1,1.00,0.00,316,98,0.76,0.24,414,0,1.00,0.00,414,0,1.00,0.00,283,131,0.68,0.32,414,0,1.00,0.00,411,3,0.99,0.01,384,30,0.93,0.07,414,0,1.00,0.00,3463,263,0.90,0.07
little_char_1353_s.png,s,s,58,14,0.81,0.19,41,31,0.57,0.43,48,24,0.67,0.33,64,8,0.89,0.11,43,29,0.60,0.40,72,0,1.00,0.00,49,23,0.68,0.32,28,44,0.39,0.61,72,0,1.00,0.00,475,173,0.70,0.26
little_char_8_q.png,q,,36,30,0.55,0.45,41,25,0.62,0.38,28,38,0.42,0.58,60,6,0.91,0.09,16,50,0.24,0.76,23,43,0.35,0.65,56,10,0.85,0.15,29,37,0.44,0.56,66,0,1.00,0.00,355,239,0.53,0.36
little_char_846_f.png,f,,134,1,0.99,0.01,84,51,0.62,0.38,81,54,0.60,0.40,85,50,0.63,0.37,102,33,0.76,0.24,133,2,0.99,0.01,118,17,0.87,0.13,96,39,0.71,0.29,134,1,0.99,0.01,967,248,0.78,0.20
little_char_177_h.png,h,h,71,28,0.72,0.28,99,0,1.00,0.00,99,0,1.00,0.00,41,58,0.41,0.59,61,38,0.62,0.38,61,38,0.62,0.38,74,25,0.75,0.25,99,0,1.00,0.00,59,40,0.60,0.40,664,227,0.70,0.24
little_char_934_h.png,h,h,83,5,0.94,0.06,63,25,0.72,0.28,88,0,1.00,0.00,52,36,0.59,0.41,51,37,0.58,0.42,41,47,0.47,0.53,48,40,0.55,0.45,84,4,0.95,0.05,55,33,0.62,0.38,565,227,0.68,0.28
little_char_56_f.png,f,e,73,4,0.95,0.05,40,37,0.52,0.48,31,46,0.40,0.60,41,36,0.53,0.47,57,20,0.74,0.26,57,20,0.74,0.26,65,12,0.84,0.16,35,42,0.45,0.55,60,17,0.78,0.22,459,234,0.59,0.30
little_char_991_m.png,m,m,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,341,91,0.79,0.21,309,123,0.72,0.28,432,0,1.00,0.00,378,54,0.88,0.12,389,43,0.90,0.10,432,0,1.00,0.00,3577,311,0.92,0.08
little_char_873_x.png,x,,432,0,1.00,0.00,428,4,0.99,0.01,432,0,1.00,0.00,396,36,0.92,0.08,346,86,0.80,0.20,432,0,1.00,0.00,395,37,0.91,0.09,394,38,0.91,0.09,432,0,1.00,0.00,3687,201,0.95,0.05
little_char_901_v.png,v,v,414,0,1.00,0.00,412,2,1.00,0.00,414,0,1.00,0.00,384,30,0.93,0.07,277,137,0.67,0.33,414,0,1.00,0.00,412,2,1.00,0.00,375,39,0.91,0.09,414,0,1.00,0.00,3516,210,0.90,0.05
little_char_298_b.png,b,,387,4,0.99,0.01,387,4,0.99,0.01,391,0,1.00,0.00,378,13,0.97,0.03,274,117,0.70,0.30,391,0,1.00,0.00,378,13,0.97,0.03,300,91,0.77,0.23,391,0,1.00,0.00,3277,242,0.87,0.06
little_char_471_c.png,c,,57,13,0.81,0.19,34,36,0.49,0.51,51,19,0.73,0.27,38,32,0.54,0.46,70,0,1.00,0.00,70,0,1.00,0.00,45,25,0.64,0.36,38,32,0.54,0.46,43,27,0.61,0.39,446,184,0.71,0.29
little_char_389_o.png,o,,34,22,0.61,0.39,27,29,0.48,0.52,41,15,0.73,0.27,37,19,0.66,0.34,56,0,1.00,0.00,25,31,0.45,0.55,37,19,0.66,0.34,27,29,0.48,0.52,27,29,0.48,0.52,311,193,0.57,0.35
little_char_1368_u.png,u,,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,334,57,0.85,0.15,348,43,0.89,0.11,391,0,1.00,0.00,337,54,0.86,0.14,328,63,0.84,0.16,391,0,1.00,0.00,3302,217,0.88,0.06
little_char_320_g.png,g,a,71,29,0.71,0.29,36,64,0.36,0.64,94,6,0.94,0.06,82,18,0.82,0.18,42,58,0.42,0.58,83,17,0.83,0.17,65,35,0.65,0.35,63,37,0.63,0.37,47,53,0.47,0.53,583,317,0.63,0.34
little_char_1119_y.png,y,,42,46,0.48,0.52,74,14,0.84,0.16,61,27,0.69,0.31,80,8,0.91,0.09,60,28,0.68,0.32,28,60,0.32,0.68,54,34,0.61,0.39,64,24,0.73,0.27,46,42,0.52,0.48,509,283,0.58,0.32
little_char_315_y.png,y,,99,44,0.69,0.31,97,46,0.68,0.32,121,22,0.85,0.15,115,28,0.80,0.20,107,36,0.75,0.25,88,55,0.62,0.38,117,26,0.82,0.18,86,57,0.60,0.40,76,67,0.53,0.47,906,381,0.68,0.29
little_char_557_r.png,r,c,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,297,111,0.73,0.27,400,8,0.98,0.02,408,0,1.00,0.00,350,58,0.86,0.14,408,0,1.00,0.00,3495,177,0.92,0.05
little_char_844_s.png,s,,109,1,0.99,0.01,63,47,0.57,0.43,62,48,0.56,0.44,109,1,0.99,0.01,69,41,0.63,0.37,100,10,0.91,0.09,79,31,0.72,0.28,69,41,0.63,0.37,85,25,0.77,0.23,745,245,0.71,0.23
little_char_140_u.png,u,u,391,0,1.00,0.00,327,64,0.84,0.16,391,0,1.00,0.00,387,4,0.99,0.01,270,121,0.69,0.31,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,3330,189,0.88,0.05
little_char_1399_n.png,n,,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,328,63,0.84,0.16,334,57,0.85,0.15,391,0,1.00,0.00,383,8,0.98,0.02,371,20,0.95,0.05,391,0,1.00,0.00,3371,148,0.90,0.04
little_char_195_n.png,n,,414,0,1.00,0.00,414,0,1.00,0.00,414,0,1.00,0.00,378,36,0.91,0.09,337,77,0.81,0.19,414,0,1.00,0.00,381,33,0.92,0.08,388,26,0.94,0.06,414,0,1.00,0.00,3554,172,0.93,0.04
little_char_946_b.png,b,b,404,10,0.98,0.02,403,11,0.97,0.03,414,0,1.00,0.00,371,43,0.90,0.10,354,60,0.86,0.14,414,0,1.00,0.00,352,62,0.85,0.15,290,124,0.70,0.30,414,0,1.00,0.00,3416,310,0.90,0.08
little_char_153_h.png,h,h,69,21,0.77,0.23,88,2,0.98,0.02,90,0,1.00,0.00,45,45,0.50,0.50,52,38,0.58,0.42,49,41,0.54,0.46,58,32,0.64,0.36,90,0,1.00,0.00,54,36,0.60,0.40,595,215,0.69,0.25
little_char_571_p.png,p,a,70,18,0.80,0.20,40,48,0.45,0.55,40,48,0.45,0.55,36,52,0.41,0.59,62,26,0.70,0.30,87,1,0.99,0.01,44,44,0.50,0.50,88,0,1.00,0.00,88,0,1.00,0.00,555,237,0.67,0.29
little_char_116_h.png,h,,67,32,0.68,0.32,99,0,1.00,0.00,99,0,1.00,0.00,46,53,0.46,0.54,59,40,0.60,0.40,53,46,0.54,0.46,62,37,0.63,0.37,99,0,1.00,0.00,57,42,0.58,0.42,641,250,0.72,0.28
little_char_1402_v.png,v,v,391,0,1.00,0.00,391,0,1.00,0.00,391,0,1.00,0.00,389,2,0.99,0.01,269,122,0.69,0.31,391,0,1.00,0.00,391,0,1.00,0.00,325,66,0.83,0.17,391,0,1.00,0.00,3329,190,0.88,0.05
little_char_1332_s.png,s,,397,11,0.97,0.03,408,0,1.00,0.00,408,0,1.00,0.00,366,42,0.90,0.10,353,55,0.87,0.13,408,0,1.00,0.00,377,31,0.92,0.08,361,47,0.88,0.12,408,0,1.00,0.00,3486,186,0.93,0.05
little_char_287_d.png,d,a,156,0,1.00,0.00,156,0,1.00,0.00,114,42,0.73,0.27,134,22,0.86,0.14,110,46,0.71,0.29,92,64,0.59,0.41,107,49,0.69,0.31,115,41,0.74,0.26,126,30,0.81,0.19,1110,294,0.77,0.20
little_char_859_w.png,w,y,93,19,0.83,0.17,82,30,0.73,0.27,109,3,0.97,0.03,67,45,0.60,0.40,43,69,0.38,0.62,84,28,0.75,0.25,91,21,0.81,0.19,78,34,0.70,0.30,60,52,0.54,0.46,707,301,0.67,0.29
little_char_711_c.png,c,c,42,24,0.64,0.36,43,23,0.65,0.35,62,4,0.94,0.06,43,23,0.65,0.35,66,0,1.00,0.00,66,0,1.00,0.00,39,27,0.59,0.41,33,33,0.50,0.50,36,30,0.55,0.45,430,164,0.65,0.25
little_char_365_f.png,f,,112,0,1.00,0.00,68,44,0.61,0.39,63,49,0.56,0.44,94,18,0.84,0.16,74,38,0.66,0.34,93,19,0.83,0.17,93,19,0.83,0.17,49,63,0.44,0.56,76,36,0.68,0.32,722,286,0.65,0.26
little_char_690_b.png,b,b,408,6,0.99,0.01,414,0,1.00,0.00,414,0,1.00,0.00,347,67,0.84,0.16,360,54,0.87,0.13,414,0,1.00,0.00,373,41,0.90,0.10,347,67,0.84,0.16,414,0,1.00,0.00,3491,235,0.92,0.06
little_char_825_s.png,s,s,81,0,1.00,0.00,33,48,0.41,0.59,49,32,0.60,0.40,81,0,1.00,0.00,45,36,0.56,0.44,77,4,0.95,0.05,60,21,0.74,0.26,53,28,0.65,0.35,66,15,0.81,0.19,545,184,0.67,0.23
little_char_142_w.png,w,,431,1,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,428,4,0.99,0.01,325,107,0.75,0.25,392,40,0.91,0.09,432,0,1.00,0.00,313,119,0.72,0.28,365,67,0.84,0.16,3550,338,0.91,0.09
little_char_860_s.png,s,s,63,0,1.00,0.00,22,41,0.35,0.65,39,24,0.62,0.38,63,0,1.00,0.00,43,20,0.68,0.32,44,19,0.70,0.30,39,24,0.62,0.38,35,28,0.56,0.44,35,28,0.56,0.44,383,184,0.64,0.31
little_char_503_l.png,l,,406,8,0.98,0.02,389,25,0.94,0.06,414,0,1.00,0.00,405,9,0.98,0.02,363,51,0.88,0.12,414,0,1.00,0.00,414,0,1.00,0.00,400,14,0.97,0.03,414,0,1.00,0.00,3619,107,0.92,0.03
little_char_957_j.png,j,,414,0,1.00,0.00,395,19,0.95,0.05,414,0,1.00,0.00,414,0,1.00,0.00,350,64,0.85,0.15,414,0,1.00,0.00,368,46,0.89,0.11,357,57,0.86,0.14,414,0,1.00,0.00,3540,186,0.92,0.05
little_char_1176_a.png,a,a,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,364,44,0.89,0.11,239,169,0.59,0.41,407,1,1.00,0.00,408,0,1.00,0.00,402,6,0.99,0.01,394,14,0.97,0.03,3438,234,0.90,0.06
little_char_912_j.png,j,,72,0,1.00,0.00,64,8,0.89,0.11,48,24,0.67,0.33,66,6,0.92,0.08,69,3,0.96,0.04,38,34,0.53,0.47,45,27,0.62,0.38,38,34,0.53,0.47,32,40,0.44,0.56,472,176,0.68,0.25
little_char_1330_q.png,q,,369,39,0.90,0.10,339,69,0.83,0.17,408,0,1.00,0.00,390,18,0.96,0.04,322,86,0.79,0.21,408,0,1.00,0.00,408,0,1.00,0.00,398,10,0.98,0.02,408,0,1.00,0.00,3450,222,0.90,0.06
little_char_735_b.png,b,,61,27,0.69,0.31,88,0,1.00,0.00,88,0,1.00,0.00,45,43,0.51,0.49,59,29,0.67,0.33,75,13,0.85,0.15,42,46,0.48,0.52,56,32,0.64,0.36,44,44,0.50,0.50,558,234,0.70,0.30
little_char_1297_s.png,s,s,432,0,1.00,0.00,432,0,1.00,0.00,432,0,1.00,0.00,384,48,0.89,0.11,361,71,0.84,0.16,432,0,1.00,0.00,390,42,0.90,0.10,396,36,0.92,0.08,431,1,1.00,0.00,3690,198,0.95,0.05
little_char_805_v.png,v,v,405,3,0.99,0.01,408,0,1.00,0.00,408,0,1.00,0.00,361,47,0.88,0.12,367,41,0.90,0.10,408,0,1.00,0.00,350,58,0.86,0.14,359,49,0.88,0.12,408,0,1.00,0.00,3474,198,0.91,0.05
little_char_477_d.png,d,,391,0,1.00,0.00,385,6,0.98,0.02,391,0,1.00,0.00,368,23,0.94,0.06,276,115,0.71,0.29,391,0,1.00,0.00,366,25,0.94,0.06,312,79,0.80,0.20,389,2,0.99,0.01,3269,250,0.89,0.07
little_char_907_q.png,q,,77,31,0.71,0.29,43,65,0.40,0.60,98,10,0.91,0.09,102,6,0.94,0.06,83,25,0.77,0.23,65,43,0.60,0.40,85,23,0.79,0.21,76,32,0.70,0.30,59,49,0.55,0.45,688,284,0.66,0.27
little_char_816_k.png,k,,69,39,0.64,0.36,108,0,1.00,0.00,108,0,1.00,0.00,58,50,0.54,0.46,61,47,0.56,0.44,99,9,0.92,0.08,59,49,0.55,0.45,55,53,0.51,0.49,85,23,0.79,0.21,702,270,0.70,0.27
little_char_1081_x.png,x,,43,27,0.61,0.39,70,0,1.00,0.00,46,24,0.66,0.34,51,19,0.73,0.27,21,49,0.30,0.70,56,14,0.80,0.20,43,27,0.61,0.39,41,29,0.59,0.41,55,15,0.79,0.21,426,204,0.62,0.30
little_char_1415_x.png,x,x,66,4,0.94,0.06,58,12,0.83,0.17,35,35,0.50,0.50,48,22,0.69,0.31,16,54,0.23,0.77,69,1,0.99,0.01,30,40,0.43,0.57,50,20,0.71,0.29,44,26,0.63,0.37,416,214,0.58,0.30
little_char_432_s.png,s,x,93,6,0.94,0.06,46,53,0.46,0.54,67,32,0.68,0.32,99,0,1.00,0.00,67,32,0.68,0.32,72,27,0.73,0.27,74,25,0.75,0.25,63,36,0.64,0.36,57,42,0.58,0.42,638,253,0.67,0.26
