Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
big_char_381_Y.png,Y,,76,50,0.60,0.40,86,40,0.68,0.32,86,40,0.68,0.32,126,0,1.00,0.00,114,12,0.90,0.10,62,64,0.49,0.51,83,43,0.66,0.34,90,36,0.71,0.29,66,60,0.52,0.48,789,345,0.67,0.29
big_char_1257_N.png,N,L,400,8,0.98,0.02,408,0,1.00,0.00,408,0,1.00,0.00,262,146,0.64,0.36,376,32,0.92,0.08,408,0,1.00,0.00,334,74,0.82,0.18,309,99,0.76,0.24,408,0,1.00,0.00,3313,359,0.87,0.09
big_char_1408_W.png,W,,388,44,0.90,0.10,423,9,0.98,0.02,412,20,0.95,0.05,387,45,0.90,0.10,320,112,0.74,0.26,350,82,0.81,0.19,430,2,1.00,0.00,363,69,0.84,0.16,409,23,0.95,0.05,3482,406,0.90,0.10
big_char_369_B.png,B,R,73,11,0.87,0.13,47,37,0.56,0.44,40,44,0.48,0.52,34,50,0.40,0.60,29,55,0.35,0.65,72,12,0.86,0.14,34,50,0.40,0.60,51,33,0.61,0.39,35,49,0.42,0.58,415,341,0.50,0.41
big_char_197_R.png,R,,431,1,1.00,0.00,402,30,0.93,0.07,431,1,1.00,0.00,373,59,0.86,0.14,293,139,0.68,0.32,432,0,1.00,0.00,385,47,0.89,0.11,323,109,0.75,0.25,425,7,0.98,0.02,3495,393,0.90,0.10
big_char_1047_T.png,T,,366,42,0.90,0.10,310,98,0.76,0.24,382,26,0.94,0.06,408,0,1.00,0.00,322,86,0.79,0.21,407,1,1.00,0.00,408,0,1.00,0.00,395,13,0.97,0.03,400,8,0.98,0.02,3398,274,0.89,0.07
big_char_331_P.png,P,T,382,32,0.92,0.08,342,72,0.83,0.17,414,0,1.00,0.00,295,119,0.71,0.29,358,56,0.86,0.14,414,0,1.00,0.00,400,14,0.97,0.03,410,4,0.99,0.01,414,0,1.00,0.00,3429,297,0.89,0.08
big_char_394_B.png,B,R,115,2,0.98,0.02,67,50,0.57,0.43,51,66,0.44,0.56,80,37,0.68,0.32,38,79,0.32,0.68,107,10,0.91,0.09,55,62,0.47,0.53,75,42,0.64,0.36,67,50,0.57,0.43,655,398,0.58,0.36
big_char_233_W.png,W,,416,16,0.96,0.04,429,3,0.99,0.01,410,22,0.95,0.05,351,81,0.81,0.19,294,138,0.68,0.32,364,68,0.84,0.16,418,14,0.97,0.03,371,61,0.86,0.14,426,6,0.99,0.01,3479,409,0.89,0.11
big_char_64_B.png,B,R,89,15,0.86,0.14,67,37,0.64,0.36,62,42,0.60,0.40,33,71,0.32,0.68,52,52,0.50,0.50,81,23,0.78,0.22,37,67,0.36,0.64,72,32,0.69,0.31,49,55,0.47,0.53,542,394,0.55,0.40
big_char_1203_Q.png,Q,,432,0,1.00,0.00,421,11,0.97,0.03,432,0,1.00,0.00,365,67,0.84,0.16,243,189,0.56,0.44,427,5,0.99,0.01,412,20,0.95,0.05,397,35,0.92,0.08,432,0,1.00,0.00,3561,327,0.92,0.08
big_char_1327_B.png,B,K,119,7,0.94,0.06,68,58,0.54,0.46,61,65,0.48,0.52,75,51,0.60,0.40,70,56,0.56,0.44,97,29,0.77,0.23,69,57,0.55,0.45,90,36,0.71,0.29,71,55,0.56,0.44,720,414,0.61,0.35
big_char_188_B.png,B,,414,0,1.00,0.00,359,55,0.87,0.13,398,16,0.96,0.04,333,81,0.80,0.20,303,111,0.73,0.27,414,0,1.00,0.00,351,63,0.85,0.15,335,79,0.81,0.19,412,2,1.00,0.00,3319,407,0.87,0.11
big_char_529_K.png,K,,62,48,0.56,0.44,82,28,0.75,0.25,77,33,0.70,0.30,40,70,0.36,0.64,54,56,0.49,0.51,109,1,0.99,0.01,45,65,0.41,0.59,51,59,0.46,0.54,73,37,0.66,0.34,593,397,0.55,0.37
big_char_99_U.png,U,,388,3,0.99,0.01,390,1,1.00,0.00,391,0,1.00,0.00,312,79,0.80,0.20,325,66,0.83,0.17,376,15,0.96,0.04,374,17,0.96,0.04,306,85,0.78,0.22,391,0,1.00,0.00,3253,266,0.86,0.07
big_char_1137_X.png,X,X,151,5,0.97,0.03,119,37,0.76,0.24,99,57,0.63,0.37,156,0,1.00,0.00,59,97,0.38,0.62,146,10,0.94,0.06,103,53,0.66,0.34,133,23,0.85,0.15,131,25,0.84,0.16,1097,307,0.76,0.21
big_char_792_L.png,L,L,95,25,0.79,0.21,113,7,0.94,0.06,120,0,1.00,0.00,79,41,0.66,0.34,120,0,1.00,0.00,120,0,1.00,0.00,60,60,0.50,0.50,69,51,0.57,0.42,73,47,0.61,0.39,849,231,0.76,0.21
big_char_274_B.png,B,K,77,35,0.69,0.31,77,35,0.69,0.31,53,59,0.47,0.53,46,66,0.41,0.59,45,67,0.40,0.60,94,18,0.84,0.16,78,34,0.70,0.30,75,37,0.67,0.33,63,49,0.56,0.44,608,400,0.60,0.40
big_char_724_V.png,V,,80,41,0.66,0.34,121,0,1.00,0.00,67,54,0.55,0.45,71,50,0.59,0.41,79,42,0.65,0.35,104,17,0.86,0.14,86,35,0.71,0.29,80,41,0.66,0.34,121,0,1.00,0.00,809,280,0.72,0.25
big_char_222_J.png,J,,405,27,0.94,0.06,390,42,0.90,0.10,417,15,0.97,0.03,403,29,0.93,0.07,331,101,0.77,0.23,432,0,1.00,0.00,364,68,0.84,0.16,379,53,0.88,0.12,432,0,1.00,0.00,3553,335,0.90,0.08
big_char_343_N.png,N,P,422,10,0.98,0.02,427,5,0.99,0.01,432,0,1.00,0.00,372,60,0.86,0.14,300,132,0.69,0.31,377,55,0.87,0.13,423,9,0.98,0.02,370,62,0.86,0.14,426,6,0.99,0.01,3549,339,0.88,0.08
big_char_1111_N.png,N,,408,0,1.00,0.00,408,0,1.00,0.00,408,0,1.00,0.00,324,84,0.79,0.21,382,26,0.94,0.06,408,0,1.00,0.00,297,111,0.73,0.27,290,118,0.71,0.29,408,0,1.00,0.00,3333,339,0.86,0.09
big_char_1090_X.png,X,X,408,0,1.00,0.00,387,21,0.95,0.05,405,3,0.99,0.01,405,3,0.99,0.01,227,181,0.56,0.44,407,1,1.00,0.00,348,60,0.85,0.15,363,45,0.89,0.11,408,0,1.00,0.00,3358,314,0.88,0.08
big_char_306_Y.png,Y,,398,10,0.98,0.02,408,0,1.00,0.00,408,0,1.00,0.00,373,35,0.91,0.09,257,151,0.63,0.37,408,0,1.00,0.00,407,1,1.00,0.00,266,142,0.65,0.35,408,0,1.00,0.00,3333,339,0.87,0.09
big_char_1000_T.png,T,,87,43,0.67,0.33,70,60,0.54,0.46,71,59,0.55,0.45,130,0,1.00,0.00,71,59,0.55,0.45,127,3,0.98,0.02,98,32,0.75,0.25,115,15,0.88,0.12,130,0,1.00,0.00,899,271,0.71,0.21
big_char_376_P.png,P,,82,14,0.85,0.15,52,44,0.54,0.46,41,55,0.43,0.57,34,62,0.35,0.65,60,36,0.62,0.38,72,24,0.75,0.25,42,54,0.44,0.56,96,0,1.00,0.00,96,0,1.00,0.00,575,289,0.61,0.31
big_char_993_R.png,R,R,112,18,0.86,0.14,76,54,0.58,0.42,91,39,0.70,0.30,54,76,0.42,0.58,53,77,0.41,0.59,121,9,0.93,0.07,86,44,0.66,0.34,106,24,0.82,0.18,79,51,0.61,0.39,778,392,0.62,0.31
big_char_186_X.png,X,,51,30,0.63,0.37,80,1,0.99,0.01,50,31,0.62,0.38,55,26,0.68,0.32,30,51,0.37,0.63,71,10,0.88,0.12,46,35,0.57,0.43,36,45,0.44,0.56,81,0,1.00,0.00,500,229,0.62,0.28
big_char_1255_Y.png,Y,Y,83,47,0.64,0.36,95,35,0.73,0.27,96,34,0.74,0.26,114,16,0.88,0.12,69,61,0.53,0.47,45,85,0.35,0.65,100,30,0.77,0.23,62,68,0.48,0.52,73,57,0.56,0.44,737,433,0.63,0.37
big_char_628_I.png,I,H,39,1,0.97,0.03,21,19,0.53,0.47,25,15,0.62,0.38,25,15,0.62,0.38,10,30,0.25,0.75,40,0,1.00,0.00,16,24,0.40,0.60,22,18,0.55,0.45,40,0,1.00,0.00,238,122,0.62,0.32
big_char_647_P.png,P,,410,4,0.99,0.01,316,98,0.76,0.24,414,0,1.00,0.00,322,92,0.78,0.22,367,47,0.89,0.11,414,0,1.00,0.00,398,16,0.96,0.04,414,0,1.00,0.00,414,0,1.00,0.00,3469,257,0.92,0.07
big_char_1081_P.png,P,P,381,33,0.92,0.08,293,121,0.71,0.29,411,3,0.99,0.01,320,94,0.77,0.23,343,71,0.83,0.17,414,0,1.00,0.00,392,22,0.95,0.05,414,0,1.00,0.00,414,0,1.00,0.00,3382,344,0.88,0.09
big_char_243_K.png,K,,62,48,0.56,0.44,94,16,0.85,0.15,107,3,0.97,0.03,32,78,0.29,0.71,83,27,0.75,0.25,110,0,1.00,0.00,34,76,0.31,0.69,61,49,0.55,0.45,70,40,0.64,0.36,653,337,0.58,0.30
big_char_1011_K.png,K,,432,0,1.00,0.00,356,76,0.82,0.18,432,0,1.00,0.00,413,19,0.96,0.04,258,174,0.60,0.40,432,0,1.00,0.00,430,2,1.00,0.00,362,70,0.84,0.16,426,6,0.99,0.01,3541,347,0.91,0.09
big_char_672_N.png,N,,408,0,1.00,0.00,393,15,0.96,0.04,408,0,1.00,0.00,389,19,0.95,0.05,275,133,0.67,0.33,352,56,0.86,0.14,348,60,0.85,0.15,319,89,0.78,0.22,371,37,0.91,0.09,3263,409,0.86,0.11
big_char_179_Z.png,Z,,127,16,0.89,0.11,68,75,0.48,0.52,128,15,0.90,0.10,87,56,0.61,0.39,67,76,0.47,0.53,102,41,0.71,0.29,84,59,0.59,0.41,98,45,0.69,0.31,103,40,0.72,0.28,864,423,0.62,0.30
big_char_1348_Y.png,Y,,75,21,0.78,0.22,69,27,0.72,0.28,69,27,0.72,0.28,86,10,0.90,0.10,65,31,0.68,0.32,53,43,0.55,0.45,64,32,0.67,0.33,66,30,0.69,0.31,43,53,0.45,0.55,590,274,0.68,0.32
big_char_538_A.png,A,A,429,3,0.99,0.01,330,102,0.76,0.24,412,20,0.95,0.05,431,1,1.00,0.00,251,181,0.58,0.42,397,35,0.92,0.08,408,24,0.94,0.06,392,40,0.91,0.09,431,1,1.00,0.00,3481,407,0.88,0.10
big_char_991_P.png,P,,87,21,0.81,0.19,60,48,0.56,0.44,55,53,0.51,0.49,40,68,0.37,0.63,71,37,0.66,0.34,88,20,0.81,0.19,44,64,0.41,0.59,108,0,1.00,0.00,108,0,1.00,0.00,661,311,0.62,0.29
big_char_525_S.png,S,S,92,28,0.77,0.23,77,43,0.64,0.36,78,42,0.65,0.35,95,25,0.79,0.21,70,50,0.58,0.42,114,6,0.95,0.05,91,29,0.76,0.24,73,47,0.61,0.39,109,11,0.91,0.09,799,281,0.74,0.26
big_char_555_Z.png,Z,Z,146,8,0.95,0.05,95,59,0.62,0.38,104,50,0.68,0.32,118,36,0.77,0.23,73,81,0.47,0.53,113,41,0.73,0.27,77,77,0.50,0.50,113,41,0.73,0.27,115,39,0.75,0.25,954,432,0.64,0.29
big_char_639_A.png,A,A,431,1,1.00,0.00,328,104,0.76,0.24,418,14,0.97,0.03,432,0,1.00,0.00,226,206,0.52,0.48,404,28,0.94,0.06,417,15,0.97,0.03,412,20,0.95,0.05,431,1,1.00,0.00,3499,389,0.90,0.10
big_char_860_X.png,X,X,396,12,0.97,0.03,368,40,0.90,0.10,397,11,0.97,0.03,330,78,0.81,0.19,270,138,0.66,0.34,408,0,1.00,0.00,366,42,0.90,0.10,350,58,0.86,0.14,408,0,1.00,0.00,3293,379,0.86,0.10
big_char_1133_I.png,I,,14,4,0.78,0.22,4,14,0.22,0.78,18,0,1.00,0.00,18,0,1.00,0.00,6,12,0.33,0.67,18,0,1.00,0.00,18,0,1.00,0.00,16,2,0.89,0.11,18,0,1.00,0.00,130,32,0.65,0.16
big_char_1031_N.png,N,V,161,7,0.96,0.04,121,47,0.72,0.28,161,7,0.96,0.04,107,61,0.64,0.36,107,61,0.64,0.36,117,51,0.70,0.30,111,57,0.66,0.34,141,27,0.84,0.16,131,37,0.78,0.22,1157,355,0.71,0.22
big_char_144_M.png,M,A,122,43,0.74,0.26,114,51,0.69,0.31,137,28,0.83,0.17,112,53,0.68,0.32,77,88,0.47,0.53,101,64,0.61,0.39,148,17,0.90,0.10,149,16,0.90,0.10,129,36,0.78,0.22,1089,396,0.71,0.26
big_char_1305_G.png,G,,102,18,0.85,0.15,73,47,0.61,0.39,109,11,0.91,0.09,82,38,0.68,0.32,103,17,0.86,0.14,88,32,0.73,0.27,78,42,0.65,0.35,81,39,0.68,0.33,38,82,0.32,0.68,754,326,0.65,0.28
big_char_464_R.png,R,,86,44,0.66,0.34,70,60,0.54,0.46,102,28,0.78,0.22,30,100,0.23,0.77,68,62,0.52,0.48,127,3,0.98,0.02,96,34,0.74,0.26,92,38,0.71,0.29,84,46,0.65,0.35,755,415,0.61,0.33
big_char_1178_F.png,F,,66,33,0.67,0.33,60,39,0.61,0.39,60,39,0.61,0.39,35,64,0.35,0.65,63,36,0.64,0.36,72,27,0.73,0.27,50,49,0.51,0.49,99,0,1.00,0.00,99,0,1.00,0.00,604,287,0.61,0.29
big_char_505_V.png,V,,90,42,0.68,0.32,132,0,1.00,0.00,80,52,0.61,0.39,67,65,0.51,0.49,84,48,0.64,0.36,102,30,0.77,0.23,81,51,0.61,0.39,100,32,0.76,0.24,132,0,1.00,0.00,868,320,0.67,0.25
big_char_932_S.png,S,S,106,4,0.96,0.04,54,56,0.49,0.51,77,33,0.70,0.30,110,0,1.00,0.00,73,37,0.66,0.34,85,25,0.77,0.23,69,41,0.63,0.37,75,35,0.68,0.32,54,56,0.49,0.51,703,287,0.67,0.27
big_char_1015_O.png,O,,427,5,0.99,0.01,432,0,1.00,0.00,432,0,1.00,0.00,420,12,0.97,0.03,275,157,0.64,0.36,432,0,1.00,0.00,423,9,0.98,0.02,310,122,0.72,0.28,432,0,1.00,0.00,3583,305,0.92,0.08
big_char_326_K.png,K,,426,6,0.99,0.01,385,47,0.89,0.11,423,9,0.98,0.02,396,36,0.92,0.08,263,169,0.61,0.39,431,1,1.00,0.00,415,17,0.96,0.04,332,100,0.77,0.23,399,33,0.92,0.08,3470,418,0.89,0.11
big_char_1085_T.png,T,,406,8,0.98,0.02,404,10,0.98,0.02,414,0,1.00,0.00,387,27,0.93,0.07,288,126,0.70,0.30,394,20,0.95,0.05,413,1,1.00,0.00,359,55,0.87,0.13,414,0,1.00,0.00,3479,247,0.91,0.06
big_char_224_L.png,L,,429,3,0.99,0.01,432,0,1.00,0.00,431,1,1.00,0.00,377,55,0.87,0.13,432,0,1.00,0.00,431,1,1.00,0.00,330,102,0.76,0.24,361,71,0.84,0.16,426,6,0.99,0.01,3649,239,0.94,0.06
big_char_202_X.png,X,X,408,0,1.00,0.00,405,3,0.99,0.01,408,0,1.00,0.00,399,9,0.98,0.02,268,140,0.66,0.34,408,0,1.00,0.00,370,38,0.91,0.09,362,46,0.89,0.11,408,0,1.00,0.00,3436,236,0.90,0.06
big_char_1096_I.png,I,,44,0,1.00,0.00,17,27,0.39,0.61,34,10,0.77,0.23,25,19,0.57,0.43,12,32,0.27,0.73,44,0,1.00,0.00,16,28,0.36,0.64,17,27,0.39,0.61,37,7,0.84,0.16,246,150,0.60,0.37
big_char_752_N.png,N,,148,12,0.93,0.07,117,43,0.73,0.27,142,18,0.89,0.11,85,75,0.53,0.47,99,61,0.62,0.38,111,49,0.69,0.31,105,55,0.66,0.34,105,55,0.66,0.34,120,40,0.75,0.25,1032,408,0.66,0.26
big_char_564_W.png,W,,133,32,0.81,0.19,132,33,0.80,0.20,129,36,0.78,0.22,108,57,0.65,0.35,95,70,0.58,0.42,111,54,0.67,0.33,114,51,0.69,0.31,100,65,0.61,0.39,96,69,0.58,0.42,1018,467,0.67,0.31
big_char_877_A.png,A,,432,0,1.00,0.00,370,62,0.86,0.14,432,0,1.00,0.00,400,32,0.93,0.07,263,169,0.61,0.39,432,0,1.00,0.00,367,65,0.85,0.15,363,69,0.84,0.16,429,3,0.99,0.01,3488,400,0.90,0.10
big_char_62_Q.png,Q,,432,0,1.00,0.00,341,91,0.79,0.21,430,2,1.00,0.00,376,56,0.87,0.13,257,175,0.59,0.41,393,39,0.91,0.09,418,14,0.97,0.03,399,33,0.92,0.08,432,0,1.00,0.00,3478,410,0.88,0.10
big_char_1332_L.png,L,,383,8,0.98,0.02,391,0,1.00,0.00,391,0,1.00,0.00,333,58,0.85,0.15,391,0,1.00,0.00,391,0,1.00,0.00,308,83,0.79,0.21,329,62,0.84,0.16,391,0,1.00,0.00,3308,211,0.89,0.06
big_char_897_D.png,D,S,32,4,0.89,0.11,24,12,0.67,0.33,10,26,0.28,0.72,36,0,1.00,0.00,36,0,1.00,0.00,35,1,0.97,0.03,36,0,1.00,0.00,22,14,0.61,0.39,12,24,0.33,0.67,243,81,0.68,0.23
big_char_103_X.png,X,X,391,17,0.96,0.04,351,57,0.86,0.14,404,4,0.99,0.01,398,10,0.98,0.02,255,153,0.62,0.38,408,0,1.00,0.00,391,17,0.96,0.04,358,50,0.88,0.12,408,0,1.00,0.00,3364,308,0.88,0.08
big_char_1098_G.png,G,G,81,39,0.68,0.33,73,47,0.61,0.39,111,9,0.93,0.07,69,51,0.57,0.42,107,13,0.89,0.11,56,64,0.47,0.53,112,8,0.93,0.07,88,32,0.73,0.27,61,59,0.51,0.49,758,322,0.68,0.29
big_char_584_S.png,S,E,432,0,1.00,0.00,380,52,0.88,0.12,427,5,0.99,0.01,427,5,0.99,0.01,335,97,0.78,0.22,432,0,1.00,0.00,395,37,0.91,0.09,378,54,0.88,0.12,427,5,0.99,0.01,3633,255,0.93,0.07
big_char_1205_T.png,T,,414,0,1.00,0.00,403,11,0.97,0.03,411,3,0.99,0.01,370,44,0.89,0.11,270,144,0.65,0.35,401,13,0.97,0.03,414,0,1.00,0.00,381,33,0.92,0.08,414,0,1.00,0.00,3478,248,0.91,0.06
big_char_1295_X.png,X,,432,0,1.00,0.00,381,51,0.88,0.12,414,18,0.96,0.04,431,1,1.00,0.00,276,156,0.64,0.36,430,2,1.00,0.00,415,17,0.96,0.04,344,88,0.80,0.20,431,1,1.00,0.00,3554,334,0.91,0.09
big_char_884_X.png,X,,65,34,0.66,0.34,89,10,0.90,0.10,50,49,0.51,0.49,71,28,0.72,0.28,40,59,0.40,0.60,99,0,1.00,0.00,69,30,0.70,0.30,84,15,0.85,0.15,84,15,0.85,0.15,651,240,0.66,0.24
big_char_173_G.png,G,G,129,25,0.84,0.16,117,37,0.76,0.24,145,9,0.94,0.06,102,52,0.66,0.34,103,51,0.67,0.33,94,60,0.61,0.39,131,23,0.85,0.15,109,45,0.71,0.29,99,55,0.64,0.36,1029,357,0.74,0.26
big_char_44_S.png,S,,117,0,1.00,0.00,51,66,0.44,0.56,78,39,0.67,0.33,117,0,1.00,0.00,92,25,0.79,0.21,94,23,0.80,0.20,74,43,0.63,0.37,76,41,0.65,0.35,81,36,0.69,0.31,780,273,0.67,0.24
big_char_1288_J.png,J,,399,15,0.96,0.04,352,62,0.85,0.15,387,27,0.93,0.07,410,4,0.99,0.01,297,117,0.72,0.28,412,2,1.00,0.00,365,49,0.88,0.12,339,75,0.82,0.18,414,0,1.00,0.00,3375,351,0.86,0.09
big_char_148_V.png,V,U,55,66,0.45,0.55,121,0,1.00,0.00,92,29,0.76,0.24,87,34,0.72,0.28,119,2,0.98,0.02,22,99,0.18,0.82,116,5,0.96,0.04,56,65,0.46,0.54,62,59,0.51,0.49,730,359,0.60,0.29
big_char_685_S.png,S,S,144,0,1.00,0.00,74,70,0.51,0.49,96,48,0.67,0.33,144,0,1.00,0.00,105,39,0.73,0.27,123,21,0.85,0.15,92,52,0.64,0.36,95,49,0.66,0.34,87,57,0.60,0.40,960,336,0.72,0.25
big_char_1268_X.png,X,F,414,0,1.00,0.00,363,51,0.88,0.12,414,0,1.00,0.00,407,7,0.98,0.02,273,141,0.66,0.34,414,0,1.00,0.00,386,28,0.93,0.07,397,17,0.96,0.04,414,0,1.00,0.00,3482,244,0.91,0.06
big_char_1006_D.png,D,,430,2,1.00,0.00,373,59,0.86,0.14,425,7,0.98,0.02,406,26,0.94,0.06,245,187,0.57,0.43,417,15,0.97,0.03,430,2,1.00,0.00,432,0,1.00,0.00,414,18,0.96,0.04,3572,316,0.90,0.08
big_char_1033_M.png,M,N,105,27,0.80,0.20,78,54,0.59,0.41,114,18,0.86,0.14,81,51,0.61,0.39,67,65,0.51,0.49,64,68,0.48,0.52,84,48,0.64,0.36,105,27,0.80,0.20,102,30,0.77,0.23,800,388,0.66,0.32
big_char_1019_T.png,T,,364,50,0.88,0.12,322,92,0.78,0.22,373,41,0.90,0.10,414,0,1.00,0.00,342,72,0.83,0.17,414,0,1.00,0.00,414,0,1.00,0.00,392,22,0.95,0.05,414,0,1.00,0.00,3449,277,0.90,0.07
big_char_421_D.png,D,,74,36,0.67,0.33,64,46,0.58,0.42,103,7,0.94,0.06,68,42,0.62,0.38,107,3,0.97,0.03,55,55,0.50,0.50,46,64,0.42,0.58,64,46,0.58,0.42,79,31,0.72,0.28,660,330,0.65,0.32
big_char_1395_J.png,J,,399,15,0.96,0.04,325,89,0.79,0.21,395,19,0.95,0.05,387,27,0.93,0.07,345,69,0.83,0.17,414,0,1.00,0.00,373,41,0.90,0.10,392,22,0.95,0.05,414,0,1.00,0.00,3444,282,0.88,0.07
big_char_157_F.png,F,C,70,30,0.70,0.30,61,39,0.61,0.39,65,35,0.65,0.35,40,60,0.40,0.60,76,24,0.76,0.24,95,5,0.95,0.05,65,35,0.65,0.35,90,10,0.90,0.10,98,2,0.98,0.02,660,240,0.71,0.26
big_char_112_F.png,F,,87,33,0.72,0.28,68,52,0.57,0.43,83,37,0.69,0.31,38,82,0.32,0.68,78,42,0.65,0.35,101,19,0.84,0.16,55,65,0.46,0.54,120,0,1.00,0.00,120,0,1.00,0.00,750,330,0.64,0.28
big_char_1209_Y.png,Y,,400,32,0.93,0.07,384,48,0.89,0.11,432,0,1.00,0.00,399,33,0.92,0.08,292,140,0.68,0.32,432,0,1.00,0.00,416,16,0.96,0.04,327,105,0.76,0.24,432,0,1.00,0.00,3514,374,0.90,0.10
big_char_743_G.png,G,,164,5,0.97,0.03,126,43,0.75,0.25,133,36,0.79,0.21,120,49,0.71,0.29,140,29,0.83,0.17,122,47,0.72,0.28,130,39,0.77,0.23,117,52,0.69,0.31,76,93,0.45,0.55,1128,393,0.67,0.23
big_char_687_F.png,F,E,115,28,0.80,0.20,86,57,0.60,0.40,105,38,0.73,0.27,66,77,0.46,0.54,95,48,0.66,0.34,110,33,0.77,0.23,84,59,0.59,0.41,143,0,1.00,0.00,143,0,1.00,0.00,947,340,0.71,0.26
big_char_518_R.png,R,R,360,31,0.92,0.08,337,54,0.86,0.14,390,1,1.00,0.00,260,131,0.66,0.34,341,50,0.87,0.13,391,0,1.00,0.00,348,43,0.89,0.11,301,90,0.77,0.23,391,0,1.00,0.00,3119,400,0.83,0.11
big_char_1388_X.png,X,K,125,19,0.87,0.13,142,2,0.99,0.01,91,53,0.63,0.37,126,18,0.88,0.12,58,86,0.40,0.60,137,7,0.95,0.05,88,56,0.61,0.39,98,46,0.68,0.32,144,0,1.00,0.00,1009,287,0.76,0.22
big_char_1244_P.png,P,D,103,5,0.95,0.05,57,51,0.53,0.47,49,59,0.45,0.55,57,51,0.53,0.47,70,38,0.65,0.35,94,14,0.87,0.13,60,48,0.56,0.44,108,0,1.00,0.00,108,0,1.00,0.00,706,266,0.70,0.26
big_char_880_K.png,K,K,422,10,0.98,0.02,395,37,0.91,0.09,430,2,1.00,0.00,420,12,0.97,0.03,260,172,0.60,0.40,432,0,1.00,0.00,432,0,1.00,0.00,271,161,0.63,0.37,422,10,0.98,0.02,3484,404,0.90,0.10
big_char_593_J.png,J,T,142,12,0.92,0.08,76,78,0.49,0.51,102,52,0.66,0.34,141,13,0.92,0.08,95,59,0.62,0.38,154,0,1.00,0.00,111,43,0.72,0.28,73,81,0.47,0.53,151,3,0.98,0.02,1045,341,0.71,0.23
big_char_66_T.png,T,,414,0,1.00,0.00,408,6,0.99,0.01,412,2,1.00,0.00,382,32,0.92,0.08,263,151,0.64,0.36,361,53,0.87,0.13,413,1,1.00,0.00,388,26,0.94,0.06,414,0,1.00,0.00,3455,271,0.90,0.07
big_char_726_B.png,B,,413,1,1.00,0.00,307,107,0.74,0.26,401,13,0.97,0.03,412,2,1.00,0.00,235,179,0.57,0.43,411,3,0.99,0.01,414,0,1.00,0.00,296,118,0.71,0.29,414,0,1.00,0.00,3303,423,0.86,0.11
big_char_1135_N.png,N,,73,44,0.62,0.38,117,0,1.00,0.00,110,7,0.94,0.06,37,80,0.32,0.68,113,4,0.97,0.03,82,35,0.70,0.30,81,36,0.69,0.31,58,59,0.50,0.50,55,62,0.47,0.53,726,327,0.61,0.28
big_char_374_D.png,D,S,68,42,0.62,0.38,67,43,0.61,0.39,109,1,0.99,0.01,59,51,0.54,0.46,99,11,0.90,0.10,60,50,0.55,0.45,48,62,0.44,0.56,68,42,0.62,0.38,70,40,0.64,0.36,648,342,0.62,0.33
big_char_219_Z.png,Z,,150,6,0.96,0.04,89,67,0.57,0.43,125,31,0.80,0.20,125,31,0.80,0.20,68,88,0.44,0.56,122,34,0.78,0.22,143,13,0.92,0.08,77,79,0.49,0.51,99,57,0.63,0.37,998,406,0.66,0.27
big_char_1344_U.png,U,,61,29,0.68,0.32,90,0,1.00,0.00,73,17,0.81,0.19,76,14,0.84,0.16,90,0,1.00,0.00,57,33,0.63,0.37,52,38,0.58,0.42,55,35,0.61,0.39,49,41,0.54,0.46,603,207,0.65,0.22
big_char_289_A.png,A,,408,0,1.00,0.00,392,16,0.96,0.04,367,41,0.90,0.10,408,0,1.00,0.00,225,183,0.55,0.45,321,87,0.79,0.21,394,14,0.97,0.03,316,92,0.77,0.23,400,8,0.98,0.02,3231,441,0.85,0.12
big_char_936_A.png,A,,408,0,1.00,0.00,344,64,0.84,0.16,408,0,1.00,0.00,355,53,0.87,0.13,254,154,0.62,0.38,408,0,1.00,0.00,368,40,0.90,0.10,367,41,0.90,0.10,408,0,1.00,0.00,3320,352,0.89,0.09
big_char_862_L.png,L,L,105,5,0.95,0.05,81,29,0.74,0.26,110,0,1.00,0.00,80,30,0.73,0.27,108,2,0.98,0.02,110,0,1.00,0.00,52,58,0.47,0.53,64,46,0.58,0.42,69,41,0.63,0.37,779,211,0.74,0.20
big_char_534_Z.png,Z,,68,42,0.62,0.38,51,59,0.46,0.54,110,0,1.00,0.00,65,45,0.59,0.41,37,73,0.34,0.66,75,35,0.68,0.32,61,49,0.55,0.45,63,47,0.57,0.43,87,23,0.79,0.21,617,373,0.60,0.36
big_char_1301_B.png,B,R,112,18,0.86,0.14,82,48,0.63,0.37,67,63,0.52,0.48,69,61,0.53,0.47,51,79,0.39,0.61,111,19,0.85,0.15,76,54,0.58,0.42,85,45,0.65,0.35,93,37,0.72,0.28,746,424,0.64,0.36
